-1.6289103141638138e-6	-3.1282376298399344e-6	1.0300952147946658e-8	3.580081856424796e-9	0.3305159352567952	-4.546848279903898e-6
5.2966720178855124e-5	-2.761356913250972e-6	5.5050893818542045e-8	1.0835980359057027e-8	0.2890006847101472	4.2632412471654356e-10
-1.8820911808973427e-10	-0.00972498636258004	6.805470004830399e-11	1.942544558425074e-5	1026.1887648381198	-8.665379266596748e-6
5.21540641784668e-8	-0.0011938512325286865	4.0203332901000977e-5	0.0	124.85941261053085	-7.450580596923828e-9
1.0841597383415706e-8	-0.25642866044634566	5.429233629875394e-10	0.006006911308961841	26911.358826023938	-2.5044829174165235e-6
1.3443407007175074e-5	-0.00043364292712542285	9.740788406753004e-6	-1.7168076813166452e-8	45.44595783639588	3.1444252164581413e-10
4.262251669598327e-10	0.001142062182389861	-3.079354588101835e-9	-2.5044829174341794e-6	-120.77880610382721	0.0018769778462098925
-6.516322715420749e-8	0.5467944232243935	-2.969762793571561e-5	-0.006379351109503246	-57405.70847753664	2.8625070667650264e-5
0.0003452370643573989	-0.00023328578810568646	-1.1926708731609921e-5	2.0298940168660172e-6	25.082396179650473	-0.0012455116170607228
-0.0004886726471877884	0.0007116701019984485	2.9502352127076553e-6	-2.566124101982875e-6	-75.35419629395717	0.00136404424744321
4.9856937731444e-8	0.3090353356238427	2.9694542442887043e-5	-0.006379337722214206	-32457.44377896401	2.8822244154288173e-5
0.00034523755646972504	0.0012782297885164024	-1.1988546349145276e-5	-1.2939285268867357e-6	-134.7245825652717	0.0012455177255406484
-0.0004886730940170415	-0.0009384712880419396	3.090285445451596e-6	1.0740246960676796e-6	99.16173069688773	-0.001364054483826767
0.01059422301888214	-0.0005806246880567311	1.1647069787497955e-5	2.1660736708043974e-6	60.615135027271116	8.528512221221132e-8
-3.835069054555805e-8	-1.9282309502620651	1.3575441109671507e-8	0.003492333464196797	203487.0472703945	-0.001732912100308251
1.0374002158641815e-5	-0.2387690432369709	0.008040978573262691	1.0803341865539551e-7	24886.291117182	-6.165355443954468e-7
2.1683194822594955e-6	-51.28573213120751	1.0858467817571873e-7	1.2013822617923735	5.381809571413436e6	-0.0005008965834832936
0.002688681401433303	-0.08672858647008837	0.0019481576204419602	-3.4335545348240166e-6	9075.966757184678	6.291892733956318e-8
8.524501851862118e-8	0.22841243623699883	-6.15870873009025e-7	-0.0005008965835163785	-24158.41240929644	0.3753955692419933
-1.3032792141378794e-5	109.35888472557379	-0.0059395257337427395	-1.275870221886047	-1.1480244768187448e7	0.005725014277857874
0.06904741287092608	-0.04665715780005572	-0.002385341671146039	0.00040597872719680145	5016.47169717953	-0.24910232345266087
-0.09773452943693882	0.14233402030407957	0.0005900470229543778	-0.0005132247995102973	-15072.36893840903	0.27280884950235096
9.971534241440517e-6	61.80706713710235	0.0059389086351617935	-1.2758675444574539	-6.4913604989257315e6	0.005764448686548316
0.06904751129308616	0.25564595804574686	-0.002397709194879289	-0.000258785781592433	-26939.096190407003	0.24910354506791807
-0.09773461880209783	-0.1876942573983015	0.0006180570701082781	0.0002148049601405642	19834.122771052764	-0.2728108967523375
